ID,vrsta,tarča,Annotator
1230738888202678272,0 ni sporni govor,,a4
1277496556942483456,2 žalitev,10 politika/-i,a4
1263518549383004161,0 ni sporni govor,,a4
1230378783728898051,0 ni sporni govor,,a4
1263553876248190977,2 žalitev,8 ideologija,a4
1257181468129988608,2 žalitev,9 novinarji in mediji,a4
1239765951777771525,0 ni sporni govor,,a4
1262039593567870976,2 žalitev,10 politika/-i,a4
1265972228103028736,2 žalitev,10 politika/-i,a4
1269974892272930823,0 ni sporni govor,,a4
1232689281740787719,0 ni sporni govor,,a4
1253952307332595714,0 ni sporni govor,,a4
1228078011955720194,0 ni sporni govor,,a4
1223678956630695936,2 žalitev,9 novinarji in mediji,a4
1246503562143825920,0 ni sporni govor,,a4
1289194731230998529,0 ni sporni govor,,a4
1255446465184399361,3 nasilje,3 islamofobija,a4
1239147844386410496,2 žalitev,10 politika/-i,a4
1261260170220441600,0 ni sporni govor,,a4
1224627668194381825,0 ni sporni govor,,a4
1234798345564172289,2 žalitev,10 politika/-i,a4
1266329029499592704,0 ni sporni govor,,a4
1265045849249329153,0 ni sporni govor,,a4
1232339572278878209,0 ni sporni govor,,a4
1245705688791293954,0 ni sporni govor,,a4
1284148753390350336,2 žalitev,8 ideologija,a4
1261161376564891651,0 ni sporni govor,,a4
1232348941460672512,2 žalitev,11 posameznik,a4
1286949268046123008,2 žalitev,12 drugo,a4
1268144571550175232,2 žalitev,10 politika/-i,a4
1276233985618821120,2 žalitev,9 novinarji in mediji,a4
1280529305374777345,2 žalitev,8 ideologija,a4
1234195128979542017,0 ni sporni govor,,a4
1238401865580249090,0 ni sporni govor,,a4
1264848980825038848,2 žalitev,11 posameznik,a4
1275491594863591425,0 ni sporni govor,,a4
1247945493113643008,2 žalitev,9 novinarji in mediji,a4
1237317083261779969,0 ni sporni govor,,a4
1251557738070642690,0 ni sporni govor,,a4
1284101483177431041,0 ni sporni govor,,a4
1283500750589632512,0 ni sporni govor,,a4
1270721413456920577,2 žalitev,8 ideologija,a4
1281514106512715776,0 ni sporni govor,,a4
1280155625834655744,0 ni sporni govor,,a4
1239593551543091207,0 ni sporni govor,,a4
1241217509212262401,2 žalitev,8 ideologija,a4
1259876533600165888,0 ni sporni govor,,a4
1252852523032915968,0 ni sporni govor,,a4
1236004972984250370,0 ni sporni govor,,a4
1239470371339931648,2 žalitev,12 drugo,a4
1256862285785686017,0 ni sporni govor,,a4
1276588744938647552,2 žalitev,8 ideologija,a4
1248702799849848834,0 ni sporni govor,,a4
1239094333011304449,0 ni sporni govor,,a4
1257364225309147145,2 žalitev,10 politika/-i,a4
1269588830795022339,0 ni sporni govor,,a4
1232923696978853888,0 ni sporni govor,,a4
1281187902089826305,0 ni sporni govor,,a4
1267767702233456640,0 ni sporni govor,,a4
1232678783775379457,0 ni sporni govor,,a4
1278985660431556608,0 ni sporni govor,,a4
1229856538908602370,0 ni sporni govor,,a4
1258686861393920001,0 ni sporni govor,,a4
1226422232051863552,2 žalitev,10 politika/-i,a4
1249970989808734209,0 ni sporni govor,,a4
1232239145877200896,0 ni sporni govor,,a4
1237042811633090560,0 ni sporni govor,,a4
1288882414861848576,0 ni sporni govor,,a4
1268472577284022272,0 ni sporni govor,,a4
1230176729953685512,0 ni sporni govor,,a4
1233684238299471872,0 ni sporni govor,,a4
1284809709124542469,0 ni sporni govor,,a4
1224713611639214080,2 žalitev,10 politika/-i,a4
1270430993665662979,2 žalitev,8 ideologija,a4
1234894060713922560,0 ni sporni govor,,a4
1244357657269547009,0 ni sporni govor,,a4
1223513407602733056,0 ni sporni govor,,a4
1256278832321085446,0 ni sporni govor,,a4
1279871390603231233,0 ni sporni govor,,a4
1274623848357527552,2 žalitev,11 posameznik,a4
1244301187438055428,0 ni sporni govor,,a4
1259535180257267712,0 ni sporni govor,,a4
1284034188744761344,0 ni sporni govor,,a4
1272276773682774016,2 žalitev,10 politika/-i,a4
1236260057416896513,0 ni sporni govor,,a4
1243307477975916545,0 ni sporni govor,,a4
1254392767146532864,0 ni sporni govor,,a4
1230203292682260490,2 žalitev,12 drugo,a4
1266966272392257537,0 ni sporni govor,,a4
1234123577366122496,0 ni sporni govor,,a4
1275822025815265283,2 žalitev,9 novinarji in mediji,a4
1244254620584722436,0 ni sporni govor,,a4
1240895578491387909,0 ni sporni govor,,a4
1231719872037560320,0 ni sporni govor,,a4
1275747882570846208,0 ni sporni govor,,a4
1237657157081989121,0 ni sporni govor,,a4
1288346999809617920,0 ni sporni govor,,a4
1267130822118834176,1 nespodobni govor,,a4
1244767885001658368,0 ni sporni govor,,a4
1280573149504049152,0 ni sporni govor,,a4
1271494673979379714,2 žalitev,10 politika/-i,a4
1238807806293299200,2 žalitev,10 politika/-i,a4
1273286963748093952,0 ni sporni govor,,a4
1243438310950830085,2 žalitev,11 posameznik,a4
1273311372806434816,2 žalitev,10 politika/-i,a4
1273338243434627073,3 nasilje,11 posameznik,a4
1272570871299915776,2 žalitev,10 politika/-i,a4
1248358018376503299,2 žalitev,10 politika/-i,a4
1279316701528670211,0 ni sporni govor,,a4
1245964657694777344,3 nasilje,11 posameznik,a4
1281748963914285056,0 ni sporni govor,,a4
1270236134052945920,0 ni sporni govor,,a4
1268111308702060551,0 ni sporni govor,,a4
1262619907621036039,0 ni sporni govor,,a4
1254702216671367168,0 ni sporni govor,,a4
1270788389223247873,2 žalitev,8 ideologija,a4
1247919470288535556,0 ni sporni govor,,a4
1270708746042269701,0 ni sporni govor,,a4
1272416179903172620,0 ni sporni govor,,a4
1279031708302610432,2 žalitev,10 politika/-i,a4
1255745891996241921,0 ni sporni govor,,a4
1283388844629544960,0 ni sporni govor,,a4
1273710561000292352,0 ni sporni govor,,a4
1240882764523634688,2 žalitev,11 posameznik,a4
1287818441618006016,2 žalitev,8 ideologija,a4
1283061726775255040,0 ni sporni govor,,a4
1234203663255642112,2 žalitev,8 ideologija,a4
1249005169704124419,0 ni sporni govor,,a4
1267678344323182594,0 ni sporni govor,,a4
1263777751154262016,0 ni sporni govor,,a4
1288268767785627652,0 ni sporni govor,,a4
1255783275467100161,0 ni sporni govor,,a4
1240234857550303233,0 ni sporni govor,,a4
1268512836931727360,0 ni sporni govor,,a4
1251120416296501249,2 žalitev,8 ideologija,a4
1263845497812459521,2 žalitev,10 politika/-i,a4
1254689513898749952,2 žalitev,10 politika/-i,a4
1282964111542890496,0 ni sporni govor,,a4
1270725050757349376,0 ni sporni govor,,a4
1227331729179979789,0 ni sporni govor,,a4
1224697178666475521,0 ni sporni govor,,a4
1259458529641091072,2 žalitev,8 ideologija,a4
1282566080045686784,0 ni sporni govor,,a4
1277608692645416962,2 žalitev,10 politika/-i,a4
1268329475797893120,2 žalitev,10 politika/-i,a4
1272076298773553152,2 žalitev,10 politika/-i,a4
1238776016912482304,0 ni sporni govor,,a4
1223910171778396160,2 žalitev,10 politika/-i,a4
1244209743700336640,2 žalitev,11 posameznik,a4
1287383082341937155,0 ni sporni govor,,a4
1285982507943501825,2 žalitev,11 posameznik,a4
1262991576319524865,0 ni sporni govor,,a4
1229257749059579906,2 žalitev,10 politika/-i,a4
1238056045852987396,0 ni sporni govor,,a4
1237279306096795648,0 ni sporni govor,,a4
1239977776754679809,0 ni sporni govor,,a4
1261262449560428545,2 žalitev,10 politika/-i,a4
1236710526945763329,0 ni sporni govor,,a4
1239591081626480642,0 ni sporni govor,,a4
1232917852774182912,0 ni sporni govor,,a4
1238544187978649602,0 ni sporni govor,,a4
1251082897639047168,2 žalitev,10 politika/-i,a4
1250307334473052162,0 ni sporni govor,,a4
1272250867148881920,2 žalitev,10 politika/-i,a4
1269866715036495872,0 ni sporni govor,,a4
1279860783992668161,0 ni sporni govor,,a4
1246074933370695680,0 ni sporni govor,,a4
1251711395097464836,0 ni sporni govor,,a4
1278042252523249665,0 ni sporni govor,,a4
1240602697776214016,0 ni sporni govor,,a4
1281877140548575233,0 ni sporni govor,,a4
1227880224550989824,0 ni sporni govor,,a4
1242013662388330497,0 ni sporni govor,,a4
1265294621497851904,0 ni sporni govor,,a4
1230393658626756608,0 ni sporni govor,,a4
1268464256128819200,0 ni sporni govor,,a4
1248221860824825856,0 ni sporni govor,,a4
1256156831132594176,0 ni sporni govor,,a4
1233090455690186754,0 ni sporni govor,,a4
1224279250657849344,0 ni sporni govor,,a4
1224585903366197248,0 ni sporni govor,,a4
1287483446298923008,0 ni sporni govor,,a4
1245566637874515968,2 žalitev,11 posameznik,a4
1247838813176713216,0 ni sporni govor,,a4
1242415448546840576,0 ni sporni govor,,a4
1286656826952617987,0 ni sporni govor,,a4
1242124840460587010,0 ni sporni govor,,a4
1231470218616147968,0 ni sporni govor,,a4
1232184626497703942,0 ni sporni govor,,a4
1276804188127678466,0 ni sporni govor,,a4
1258325491729289216,2 žalitev,10 politika/-i,a4
1232299349851492358,0 ni sporni govor,,a4
1238341815918571520,0 ni sporni govor,,a4
1289200655521869825,0 ni sporni govor,,a4
1244911113625534467,0 ni sporni govor,,a4
1239868594810499076,0 ni sporni govor,,a4
1287105385967636482,2 žalitev,9 novinarji in mediji,a4
1242459548218163208,0 ni sporni govor,,a4
1263764223693373440,2 žalitev,10 politika/-i,a4
1240960837084491776,0 ni sporni govor,,a4
1286323173051572224,0 ni sporni govor,,a4
1259099566466641920,0 ni sporni govor,,a4
1278600230246776834,0 ni sporni govor,,a4
1261558241407971329,0 ni sporni govor,,a4
1276898104978157569,0 ni sporni govor,,a4
1236019575860465667,0 ni sporni govor,,a4
1232042536757342211,0 ni sporni govor,,a4
1255618394738561030,0 ni sporni govor,,a4
1257972323564519424,0 ni sporni govor,,a4
1271167550345351170,0 ni sporni govor,,a4
1249397257297952772,2 žalitev,2 begunci/migranti,a4
1253453345253216264,2 žalitev,11 posameznik,a4
1246859151487184896,2 žalitev,11 posameznik,a4
1287793172395982849,0 ni sporni govor,,a4
1230410939373178880,0 ni sporni govor,,a4
1257620761403109377,0 ni sporni govor,,a4
1273578514302861314,0 ni sporni govor,,a4
1225129187649949696,0 ni sporni govor,,a4
1253385320927842305,2 žalitev,10 politika/-i,a4
1280927201819590662,0 ni sporni govor,,a4
1241113456004251651,0 ni sporni govor,,a4
1273564861847527425,0 ni sporni govor,,a4
1264640163046739968,2 žalitev,7 seksizem,a4
1226831609778909185,0 ni sporni govor,,a4
1233760288572309505,0 ni sporni govor,,a4
1271821939577929729,3 nasilje,8 ideologija,a4
1242388433567391744,1 nespodobni govor,,a4
1281956995659071489,2 žalitev,9 novinarji in mediji,a4
1274233032719958016,0 ni sporni govor,,a4
1280935086884601857,2 žalitev,10 politika/-i,a4
1255933379490578433,2 žalitev,11 posameznik,a4
1281888170288861184,2 žalitev,9 novinarji in mediji,a4
1285482005413732352,0 ni sporni govor,,a4
1241347340344188929,2 žalitev,1 ksenofobija in rasizem,a4
1255468631728754691,0 ni sporni govor,,a4
1232670359998124033,0 ni sporni govor,,a4
1282661307100037126,0 ni sporni govor,,a4
1245638087654301698,0 ni sporni govor,,a4
1272075164126150657,0 ni sporni govor,,a4
1240761233206362112,0 ni sporni govor,,a4
1272615308382154759,0 ni sporni govor,,a4
1268221402651545601,2 žalitev,8 ideologija,a4
1232735712371449856,1 nespodobni govor,,a4
1260243556570185730,0 ni sporni govor,,a4
1277948700590059522,2 žalitev,10 politika/-i,a4
1228651956819972102,2 žalitev,5 druge religije,a4
1276126359333601281,0 ni sporni govor,,a4
1238777070794223619,0 ni sporni govor,,a4
1252881758774673409,0 ni sporni govor,,a4
1242445520402034688,0 ni sporni govor,,a4
1226816669240217601,2 žalitev,8 ideologija,a4
1238424894179811328,0 ni sporni govor,,a4
1282725478672072704,0 ni sporni govor,,a4
1266659403014508544,0 ni sporni govor,,a4
1238187418236395520,2 žalitev,11 posameznik,a4
1236858274357678081,2 žalitev,8 ideologija,a4
1228957072806600709,0 ni sporni govor,,a4
1285530402183094278,2 žalitev,1 ksenofobija in rasizem,a4
1267466175488888834,0 ni sporni govor,,a4
1239881917635444738,0 ni sporni govor,,a4
1244594334667878400,0 ni sporni govor,,a4
1260035132464885761,0 ni sporni govor,,a4
1249397873197776896,0 ni sporni govor,,a4
1276514628571447297,0 ni sporni govor,,a4
1257732962910711816,0 ni sporni govor,,a4
1254430328225136641,2 žalitev,11 posameznik,a4
1237634164616134657,0 ni sporni govor,,a4
1240719519531884546,2 žalitev,10 politika/-i,a4
1227589433588776960,0 ni sporni govor,,a4
1231352021418205184,0 ni sporni govor,,a4
1265728051150827522,0 ni sporni govor,,a4
1238560618036281348,0 ni sporni govor,,a4
1277946519509962758,2 žalitev,8 ideologija,a4
1270678650397097984,0 ni sporni govor,,a4
1251167817769971714,2 žalitev,8 ideologija,a4
1286635636099874816,0 ni sporni govor,,a4
1263537188307906563,0 ni sporni govor,,a4
1280931861829750786,0 ni sporni govor,,a4
1283090755758837761,2 žalitev,9 novinarji in mediji,a4
1261932964373573632,2 žalitev,8 ideologija,a4
1260993875591729153,0 ni sporni govor,,a4
1272180659067539456,0 ni sporni govor,,a4
1229398245803220993,0 ni sporni govor,,a4
1228310808955887617,2 žalitev,8 ideologija,a4
1255584159017455624,0 ni sporni govor,,a4
1254004385056727040,3 nasilje,9 novinarji in mediji,a4
1236275314482917377,0 ni sporni govor,,a4
1233036530983325697,0 ni sporni govor,,a4
1227872214629920774,2 žalitev,9 novinarji in mediji,a4
1286623196226236423,0 ni sporni govor,,a4
1237408870869479425,0 ni sporni govor,,a4
1229398054769434625,2 žalitev,11 posameznik,a4
1269738408211034118,0 ni sporni govor,,a4
1241458703825547264,2 žalitev,9 novinarji in mediji,a4
1233695728171732997,2 žalitev,1 ksenofobija in rasizem,a4
1257272402217746433,0 ni sporni govor,,a4
1273597090384547840,0 ni sporni govor,,a4
1232554034579562496,2 žalitev,7 seksizem,a4
1262464319209553920,0 ni sporni govor,,a4
1273321286618537984,2 žalitev,11 posameznik,a4
1241004820342980608,0 ni sporni govor,,a4
1288498227306790913,2 žalitev,10 politika/-i,a4
1227796673289768961,2 žalitev,10 politika/-i,a4
1241600822124916737,0 ni sporni govor,,a4
1277293252786470918,0 ni sporni govor,,a4
1230810043911692294,0 ni sporni govor,,a4
1268300164323610624,2 žalitev,12 drugo,a4
1238466129078689798,0 ni sporni govor,,a4
1256887746859356160,0 ni sporni govor,,a4
1269261710986223617,2 žalitev,9 novinarji in mediji,a4
1256119620005658624,0 ni sporni govor,,a4
1232956435446878208,0 ni sporni govor,,a4
1263050235892375557,0 ni sporni govor,,a4
1269195641097465856,0 ni sporni govor,,a4
1261242831051636736,0 ni sporni govor,,a4
1264201378689359872,0 ni sporni govor,,a4
1282269762471559168,0 ni sporni govor,,a4
1248479572913319943,0 ni sporni govor,,a4
1241823603030732806,2 žalitev,9 novinarji in mediji,a4
1237299905091289088,0 ni sporni govor,,a4
1242352055538384896,2 žalitev,9 novinarji in mediji,a4
1283387099920699398,2 žalitev,8 ideologija,a4
1237781878289162242,0 ni sporni govor,,a4
1268826941420904449,0 ni sporni govor,,a4
1245639103904800769,0 ni sporni govor,,a4
1285150034862931969,0 ni sporni govor,,a4
1230726208461004801,0 ni sporni govor,,a4
1243266767767719937,0 ni sporni govor,,a4
1253649085640433664,2 žalitev,10 politika/-i,a4
1236710106244546565,2 žalitev,2 begunci/migranti,a4
1235871496817520641,0 ni sporni govor,,a4
1284946914992181253,0 ni sporni govor,,a4
1232942988004855808,2 žalitev,11 posameznik,a4
1253704395751071745,2 žalitev,8 ideologija,a4
1250422969874055172,2 žalitev,9 novinarji in mediji,a4
1259599174842155009,0 ni sporni govor,,a4
1260945626264670208,2 žalitev,11 posameznik,a4
1287035221251104768,0 ni sporni govor,,a4
1247830594727395328,0 ni sporni govor,,a4
1224991955370815489,0 ni sporni govor,,a4
1265526900945850368,0 ni sporni govor,,a4
1247224635214696450,0 ni sporni govor,,a4
1229127688847265792,2 žalitev,9 novinarji in mediji,a4
1247875011748212739,0 ni sporni govor,,a4
1253380091498975234,0 ni sporni govor,,a4
1280099888391507968,2 žalitev,12 drugo,a4
1244659121930080257,0 ni sporni govor,,a4
1238576093256433665,0 ni sporni govor,,a4
1273210628770054144,0 ni sporni govor,,a4
1223835384477638656,0 ni sporni govor,,a4
1244564005605294080,0 ni sporni govor,,a4
1255231021940948993,0 ni sporni govor,,a4
1246490760276475910,0 ni sporni govor,,a4
1231629727800209408,2 žalitev,5 druge religije,a4
1252562827325444097,2 žalitev,10 politika/-i,a4
1256945007472369669,2 žalitev,10 politika/-i,a4
1247749029359828997,0 ni sporni govor,,a4
1255897203614367747,0 ni sporni govor,,a4
1280789611741171712,0 ni sporni govor,,a4
1261273163243163650,0 ni sporni govor,,a4
1270077215078780928,0 ni sporni govor,,a4
1288044807659585536,0 ni sporni govor,,a4
1231518143400509441,2 žalitev,10 politika/-i,a4
1278949312819585025,0 ni sporni govor,,a4
1257315764748443654,0 ni sporni govor,,a4
1225500833284067328,0 ni sporni govor,,a4
1247513124875485184,0 ni sporni govor,,a4
1287040425971384321,2 žalitev,11 posameznik,a4
1265650056809590784,0 ni sporni govor,,a4
1227494256551419904,0 ni sporni govor,,a4
1250275838882279431,0 ni sporni govor,,a4
1283671040753897472,0 ni sporni govor,,a4
1232074844734414849,0 ni sporni govor,,a4
1274360328864911360,0 ni sporni govor,,a4
1226767831817162752,0 ni sporni govor,,a4
1267774351677456390,0 ni sporni govor,,a4
1265628621806481408,0 ni sporni govor,,a4
1279327560682348544,0 ni sporni govor,,a4
1236641174213013505,0 ni sporni govor,,a4
1287994372479303684,2 žalitev,9 novinarji in mediji,a4
1276061630103781376,0 ni sporni govor,,a4
1245737221312962563,0 ni sporni govor,,a4
1260528796517707777,0 ni sporni govor,,a4
1284275048380092416,0 ni sporni govor,,a4
1255761818921979904,2 žalitev,10 politika/-i,a4
1240294450770911233,0 ni sporni govor,,a4
1223586036112150529,0 ni sporni govor,,a4
1272740659452092417,2 žalitev,8 ideologija,a4
1232017733656760321,0 ni sporni govor,,a4
1246350112282103809,0 ni sporni govor,,a4
1241076278264049666,0 ni sporni govor,,a4
1234851564617191426,0 ni sporni govor,,a4
1257771354541219847,0 ni sporni govor,,a4
1287008384416350208,0 ni sporni govor,,a4
1258994527349673986,0 ni sporni govor,,a4
1228401067802669058,0 ni sporni govor,,a4
1244603698002759682,0 ni sporni govor,,a4
1226864596692164608,0 ni sporni govor,,a4
1258150479357411328,0 ni sporni govor,,a4
1257257850369384448,0 ni sporni govor,,a4
1278696115123224576,0 ni sporni govor,,a4
1275125081228935170,0 ni sporni govor,,a4
1272079581701386240,2 žalitev,11 posameznik,a4
1257734854499872769,0 ni sporni govor,,a4
1283378541929934858,0 ni sporni govor,,a4
1281561210719174658,0 ni sporni govor,,a4
1250323026383495168,0 ni sporni govor,,a4
1243087216886321152,0 ni sporni govor,,a4
1288003734614740993,0 ni sporni govor,,a4
1278231220019761152,0 ni sporni govor,,a4
1244330021822611459,0 ni sporni govor,,a4
1269974594976350208,0 ni sporni govor,,a4
1250005324829995008,0 ni sporni govor,,a4
1273986647458222080,0 ni sporni govor,,a4
1258771589811834881,0 ni sporni govor,,a4
1249060330644348933,0 ni sporni govor,,a4
1289115261971435525,0 ni sporni govor,,a4
1260244620677730308,0 ni sporni govor,,a4
1261209277601120263,0 ni sporni govor,,a4
1266959753026174983,0 ni sporni govor,,a4
1229858263895887874,0 ni sporni govor,,a4
1267501849676038145,2 žalitev,10 politika/-i,a4
1230414246615404545,0 ni sporni govor,,a4
1244391220152905729,0 ni sporni govor,,a4
1259752508563632128,0 ni sporni govor,,a4
1234871807108358146,0 ni sporni govor,,a4
1242472076532805633,2 žalitev,9 novinarji in mediji,a4
1237413473556017155,0 ni sporni govor,,a4
1241441657062658052,0 ni sporni govor,,a4
1284170741794185216,0 ni sporni govor,,a4
1259410204824948737,2 žalitev,8 ideologija,a4
1259566738687090688,0 ni sporni govor,,a4
1269663127437746176,0 ni sporni govor,,a4
1254431586881343489,0 ni sporni govor,,a4
1278057203283484680,0 ni sporni govor,,a4
1252631524421308420,0 ni sporni govor,,a4
1253740911605022720,0 ni sporni govor,,a4
1279395651667853312,0 ni sporni govor,,a4
1247483233509539844,2 žalitev,10 politika/-i,a4
1242376789638426625,0 ni sporni govor,,a4
1257620531836305409,0 ni sporni govor,,a4
1239223545403772929,0 ni sporni govor,,a4
1273714196002283521,0 ni sporni govor,,a4
1269543249456369665,0 ni sporni govor,,a4
1246786565399085057,2 žalitev,8 ideologija,a4
1253526239412977665,1 nespodobni govor,,a4
1244045447406239747,2 žalitev,8 ideologija,a4
1288762635157229569,0 ni sporni govor,,a4
1226991118841241600,2 žalitev,8 ideologija,a4
1236409514632654854,0 ni sporni govor,,a4
1278550926832340992,0 ni sporni govor,,a4
1239536484446765060,2 žalitev,10 politika/-i,a4
1242728995487088642,0 ni sporni govor,,a4
1267129370331754496,0 ni sporni govor,,a4
1238534682893041677,0 ni sporni govor,,a4
1261202065738661889,0 ni sporni govor,,a4
1245120762865991683,2 žalitev,10 politika/-i,a4
1223660682362703874,0 ni sporni govor,,a4
1279342292386660352,2 žalitev,1 ksenofobija in rasizem,a4
1241634476389736449,2 žalitev,10 politika/-i,a4
1236615689991045120,0 ni sporni govor,,a4
1244218285027209216,0 ni sporni govor,,a4
1244329432627675136,0 ni sporni govor,,a4
1233633017358356481,0 ni sporni govor,,a4
1270682569055633408,0 ni sporni govor,,a4
1275034521826668544,0 ni sporni govor,,a4
1259093006914695171,0 ni sporni govor,,a4
1224325578221932550,0 ni sporni govor,,a4
1243939927936679936,0 ni sporni govor,,a4
1276136364174647298,2 žalitev,10 politika/-i,a4
1250020963326050306,0 ni sporni govor,,a4
1236326226060546053,0 ni sporni govor,,a4
1277326361900789760,0 ni sporni govor,,a4
1242825090775035907,0 ni sporni govor,,a4
1237494050707722240,0 ni sporni govor,,a4
1243893432491421697,0 ni sporni govor,,a4
1253648195504267267,2 žalitev,10 politika/-i,a4
1274099283625680896,0 ni sporni govor,,a4
1253629530125762560,0 ni sporni govor,,a4
1260541010242875393,2 žalitev,10 politika/-i,a4
1237387027458342914,0 ni sporni govor,,a4
1233483883049607171,0 ni sporni govor,,a4
1243786679518932993,0 ni sporni govor,,a4
1243463227490684928,2 žalitev,10 politika/-i,a4
1251899227225104384,0 ni sporni govor,,a4
1226132981636575232,0 ni sporni govor,,a4
1232645995219050499,0 ni sporni govor,,a4
1280916078751866883,0 ni sporni govor,,a4
1228259288189108224,0 ni sporni govor,,a4
1237497327784529923,2 žalitev,10 politika/-i,a4
1243158538710589442,0 ni sporni govor,,a4
1280397105635491840,0 ni sporni govor,,a4
1265924392997072900,0 ni sporni govor,,a4
1235841678201634818,0 ni sporni govor,,a4
1251839219611435008,0 ni sporni govor,,a4
1259768555303829505,0 ni sporni govor,,a4
1266609409490386946,0 ni sporni govor,,a4
1259036435396603904,0 ni sporni govor,,a4
1253646890538762240,0 ni sporni govor,,a4
1280232544080887813,2 žalitev,10 politika/-i,a4
1288902511315886084,0 ni sporni govor,,a4
1269883334638911490,2 žalitev,9 novinarji in mediji,a4
1259853939568250881,2 žalitev,1 ksenofobija in rasizem,a4
1276081909152583680,2 žalitev,10 politika/-i,a4
1283508535087845381,0 ni sporni govor,,a4
1254668823115988992,0 ni sporni govor,,a4
1284203118310428672,0 ni sporni govor,,a4
1288930018601709568,0 ni sporni govor,,a4
1280388549569916928,0 ni sporni govor,,a4
1244885115043536896,2 žalitev,1 ksenofobija in rasizem,a4
1276830449369853953,2 žalitev,11 posameznik,a4
1280257017010106368,2 žalitev,8 ideologija,a4
1282327395366838272,0 ni sporni govor,,a4
1253292874185216001,1 nespodobni govor,,a4
1277259164138569729,0 ni sporni govor,,a4
1238488874525044737,0 ni sporni govor,,a4
1287661572605779968,2 žalitev,10 politika/-i,a4
1269966050487140352,2 žalitev,11 posameznik,a5
1277835120653881344,0 ni sporni govor,,a5
1260795850047053824,0 ni sporni govor,,a5
1271001656524767232,2 žalitev,10 politika/-i,a5
1253736001123561472,2 žalitev,10 politika/-i,a5
1263071728391028736,2 žalitev,8 ideologija,a5
1236357720682434561,2 žalitev,9 novinarji in mediji,a5
1234954496993898496,0 ni sporni govor,,a5
1276278122925654016,2 žalitev,9 novinarji in mediji,a5
1235162268360466442,0 ni sporni govor,,a5
1253726623712542721,0 ni sporni govor,,a5
1233366383595048961,0 ni sporni govor,,a5
1274226283111735297,2 žalitev,8 ideologija,a5
1242092828374765576,0 ni sporni govor,,a5
1288178050207821832,0 ni sporni govor,,a5
1245213128473927685,0 ni sporni govor,,a5
1239944955319246848,0 ni sporni govor,,a5
1263181503841910784,0 ni sporni govor,,a5
1258789084362878977,0 ni sporni govor,,a5
1244702863823122441,0 ni sporni govor,,a5
1278429369669648386,2 žalitev,10 politika/-i,a5
1284809709124542469,0 ni sporni govor,,a5
1274791700414726145,2 žalitev,10 politika/-i,a5
1287483446298923008,0 ni sporni govor,,a5
1235884495699664897,0 ni sporni govor,,a5
1277956953159933953,0 ni sporni govor,,a5
1259535180257267712,2 žalitev,12 drugo,a5
1233735231007600650,0 ni sporni govor,,a5
1247146461852303362,0 ni sporni govor,,a5
1267204684156219394,0 ni sporni govor,,a5
1244176617292861442,0 ni sporni govor,,a5
1258100547531485184,0 ni sporni govor,,a5
1260466574185684994,0 ni sporni govor,,a5
1253268701207572480,2 žalitev,11 posameznik,a5
1229580096194801664,0 ni sporni govor,,a5
1278644298754527234,0 ni sporni govor,,a5
1278610834999119872,0 ni sporni govor,,a5
1276218526383161344,0 ni sporni govor,,a5
1280499420715458562,0 ni sporni govor,,a5
1242374944081707008,0 ni sporni govor,,a5
1234552804057976832,2 žalitev,8 ideologija,a5
1228452478112456705,2 žalitev,12 drugo,a5
1279110679002300422,2 žalitev,8 ideologija,a5
1287286622610956288,2 žalitev,11 posameznik,a5
1238547397686562818,0 ni sporni govor,,a5
1276276295429693443,0 ni sporni govor,,a5
1234879707260256259,0 ni sporni govor,,a5
1234636882824306688,0 ni sporni govor,,a5
1250014028417597441,0 ni sporni govor,,a5
1283831756118986757,2 žalitev,11 posameznik,a5
1246003866824585217,2 žalitev,8 ideologija,a5
1230801497635442689,0 ni sporni govor,,a5
1267152252000763905,2 žalitev,2 begunci/migranti,a5
1263889902615384065,2 žalitev,11 posameznik,a5
1271156679875444738,0 ni sporni govor,,a5
1235712792256303106,2 žalitev,8 ideologija,a5
1264942951714689025,0 ni sporni govor,,a5
1266210518232072194,2 žalitev,8 ideologija,a5
1277270000915677184,0 ni sporni govor,,a5
1260168002898714624,0 ni sporni govor,,a5
1251414184484536321,0 ni sporni govor,,a5
1238346068632440833,0 ni sporni govor,,a5
1244218285027209216,0 ni sporni govor,,a5
1242478894332047360,0 ni sporni govor,,a5
1241053369881542656,2 žalitev,8 ideologija,a5
1253660467911942144,0 ni sporni govor,,a5
1243579846267150338,0 ni sporni govor,,a5
1259928322156441600,0 ni sporni govor,,a5
1243081286576680960,2 žalitev,8 ideologija,a5
1235127050161262593,0 ni sporni govor,,a5
1227307121512984577,2 žalitev,8 ideologija,a5
1246017545888555008,2 žalitev,11 posameznik,a5
1235081947090522112,0 ni sporni govor,,a5
1243051358242197511,0 ni sporni govor,,a5
1261237786264420353,2 žalitev,8 ideologija,a5
1227631908936388608,0 ni sporni govor,,a5
1262998951038418944,0 ni sporni govor,,a5
1258139895173914625,2 žalitev,11 posameznik,a5
1235114137820082176,0 ni sporni govor,,a5
1284522253103792128,2 žalitev,8 ideologija,a5
1250675473601966080,2 žalitev,10 politika/-i,a5
1224077886665187329,0 ni sporni govor,,a5
1230250981578899458,2 žalitev,8 ideologija,a5
1268221402651545601,0 ni sporni govor,,a5
1288498227306790913,2 žalitev,10 politika/-i,a5
1255031057323352070,0 ni sporni govor,,a5
